x,y,prog_time_trace_sec
14.775510204081632,4.1020408163265305,0.0
14.795918367346939,4.1020408163265305,0.017995773698082876
14.775510204081632,4.1020408163265305,0.03599154739616575
14.755102040816327,4.1020408163265305,0.05398732109424863
14.73469387755102,4.1020408163265305,0.0719830947923315
14.714285714285714,4.1020408163265305,0.08997886849041438
14.673469387755102,4.122448979591836,0.10797464218849726
14.591836734693878,4.142857142857143,0.12597041588658014
14.571428571428571,4.142857142857143,0.143966189584663
14.53061224489796,4.142857142857143,0.16196196328274587
14.510204081632653,4.163265306122449,0.17995773698082876
14.46938775510204,4.183673469387755,0.19795351067891165
14.428571428571429,4.183673469387755,0.2159492843769945
14.408163265306122,4.204081632653061,0.23394505807507737
14.387755102040817,4.204081632653061,0.2519408317731603
14.36734693877551,4.204081632653061,0.26993660547124315
14.346938775510203,4.204081632653061,0.287932379169326
14.346938775510203,4.224489795918367,0.3059281528674089
14.326530612244898,4.224489795918367,0.32392392656549174
14.306122448979592,4.224489795918367,0.34191970026357466
14.285714285714286,4.244897959183674,0.3599154739616575
14.224489795918368,4.26530612244898,0.3779112476597404
14.183673469387756,4.285714285714286,0.3959070213578233
14.122448979591837,4.3061224489795915,0.41390279505590616
14.061224489795919,4.326530612244898,0.431898568753989
14.020408163265307,4.326530612244898,0.4498943424520719
14.0,4.346938775510204,0.46789011615015474
13.979591836734693,4.346938775510204,0.48588588984823766
13.959183673469388,4.36734693877551,0.5038816635463206
13.938775510204081,4.36734693877551,0.5218774372444034
13.89795918367347,4.36734693877551,0.5398732109424863
13.877551020408163,4.36734693877551,0.5578689846405691
13.857142857142858,4.36734693877551,0.575864758338652
13.83673469387755,4.36734693877551,0.593860532036735
13.816326530612244,4.36734693877551,0.6118563057348178
13.795918367346939,4.36734693877551,0.6298520794329007
13.775510204081632,4.36734693877551,0.6478478531309835
13.755102040816327,4.36734693877551,0.6658436268290664
13.73469387755102,4.36734693877551,0.6838394005271493
13.714285714285714,4.36734693877551,0.7018351742252321
13.693877551020408,4.36734693877551,0.719830947923315
13.673469387755102,4.36734693877551,0.737826721621398
13.653061224489797,4.36734693877551,0.7558224953194808
13.612244897959183,4.36734693877551,0.7738182690175637
13.571428571428571,4.36734693877551,0.7918140427156466
13.53061224489796,4.346938775510204,0.8098098164137294
13.510204081632653,4.346938775510204,0.8278055901118123
13.46938775510204,4.346938775510204,0.8458013638098951
13.448979591836734,4.346938775510204,0.863797137507978
13.428571428571429,4.346938775510204,0.881792911206061
13.387755102040817,4.346938775510204,0.8997886849041438
13.36734693877551,4.346938775510204,0.9177844586022267
13.346938775510203,4.346938775510204,0.9357802323003095
13.326530612244898,4.346938775510204,0.9537760059983924
13.306122448979592,4.346938775510204,0.9717717796964753
13.285714285714286,4.346938775510204,0.9897675533945581
13.26530612244898,4.346938775510204,1.0077633270926412
13.244897959183673,4.346938775510204,1.0257591007907239
13.224489795918368,4.346938775510204,1.0437548744888068
13.16326530612245,4.36734693877551,1.0617506481868897
13.142857142857142,4.36734693877551,1.0797464218849726
13.122448979591837,4.36734693877551,1.0977421955830555
13.10204081632653,4.36734693877551,1.1157379692811382
13.081632653061224,4.36734693877551,1.1337337429792211
13.040816326530612,4.36734693877551,1.151729516677304
13.020408163265307,4.387755102040816,1.169725290375387
13.0,4.387755102040816,1.18772106407347
12.979591836734693,4.387755102040816,1.2057168377715526
12.959183673469388,4.387755102040816,1.2237126114696355
12.938775510204081,4.387755102040816,1.2417083851677184
12.918367346938776,4.387755102040816,1.2597041588658013
12.877551020408163,4.408163265306122,1.2776999325638843
12.857142857142858,4.408163265306122,1.295695706261967
12.83673469387755,4.408163265306122,1.3136914799600499
12.83673469387755,4.428571428571429,1.3316872536581328
12.816326530612244,4.428571428571429,1.3496830273562157
12.795918367346939,4.428571428571429,1.3676788010542986
12.775510204081632,4.428571428571429,1.3856745747523815
12.755102040816327,4.428571428571429,1.4036703484504642
12.73469387755102,4.448979591836735,1.4216661221485472
12.714285714285714,4.448979591836735,1.43966189584663
12.693877551020408,4.448979591836735,1.457657669544713
12.673469387755102,4.469387755102041,1.475653443242796
12.653061224489797,4.469387755102041,1.4936492169408786
12.63265306122449,4.489795918367347,1.5116449906389615
12.591836734693878,4.510204081632653,1.5296407643370444
12.551020408163266,4.530612244897959,1.5476365380351274
12.510204081632653,4.551020408163265,1.5656323117332103
12.46938775510204,4.571428571428571,1.5836280854312932
12.428571428571429,4.571428571428571,1.6016238591293759
12.408163265306122,4.591836734693878,1.6196196328274588
12.387755102040817,4.591836734693878,1.6376154065255417
12.36734693877551,4.612244897959184,1.6556111802236246
12.326530612244898,4.63265306122449,1.6736069539217076
12.306122448979592,4.63265306122449,1.6916027276197902
12.285714285714286,4.653061224489796,1.7095985013178732
12.26530612244898,4.653061224489796,1.727594275015956
12.244897959183673,4.673469387755102,1.745590048714039
12.224489795918368,4.673469387755102,1.763585822412122
12.204081632653061,4.6938775510204085,1.7815815961102046
12.183673469387756,4.714285714285714,1.7995773698082875
12.142857142857142,4.714285714285714,1.8175731435063704
12.122448979591837,4.73469387755102,1.8355689172044534
12.10204081632653,4.73469387755102,1.8535646909025363
12.081632653061224,4.755102040816326,1.871560464600619
12.040816326530612,4.775510204081633,1.889556238298702
12.020408163265307,4.795918367346939,1.9075520119967848
11.979591836734693,4.816326530612245,1.9255477856948677
11.938775510204081,4.836734693877551,1.9435435593929506
11.89795918367347,4.857142857142857,1.9615393330910336
11.877551020408163,4.877551020408164,1.9795351067891163
11.857142857142858,4.8979591836734695,1.9975308804871992
11.816326530612244,4.918367346938775,2.0155266541852823
11.795918367346939,4.938775510204081,2.033522427883365
11.775510204081632,4.959183673469388,2.0515182015814477
11.755102040816327,4.979591836734694,2.0695139752795306
11.714285714285714,5.0,2.0875097489776135
11.693877551020408,5.020408163265306,2.1055055226756965
11.673469387755102,5.040816326530612,2.1235012963737794
11.612244897959183,5.081632653061225,2.1414970700718623
11.571428571428571,5.1020408163265305,2.159492843769945
11.551020408163266,5.122448979591836,2.177488617468028
11.551020408163266,5.142857142857143,2.195484391166111
11.53061224489796,5.163265306122449,2.2134801648641935
11.510204081632653,5.183673469387755,2.2314759385622764
11.489795918367347,5.204081632653061,2.2494717122603594
11.448979591836734,5.224489795918367,2.2674674859584423
11.428571428571429,5.244897959183674,2.285463259656525
11.408163265306122,5.26530612244898,2.303459033354608
11.36734693877551,5.285714285714286,2.321454807052691
11.326530612244898,5.326530612244898,2.339450580750774
11.26530612244898,5.36734693877551,2.357446354448857
11.244897959183673,5.387755102040816,2.37544212814694
11.183673469387756,5.428571428571429,2.3934379018450227
11.142857142857142,5.448979591836735,2.411433675543105
11.10204081632653,5.489795918367347,2.429429449241188
11.061224489795919,5.510204081632653,2.447425222939271
11.040816326530612,5.510204081632653,2.465420996637354
11.040816326530612,5.530612244897959,2.483416770335437
11.020408163265307,5.530612244897959,2.5014125440335198
11.0,5.551020408163265,2.5194083177316027
10.979591836734693,5.551020408163265,2.5374040914296856
