x,y,prog_time_draw_sec
12.857142857142858,2.7551020408163267,0.0
12.857142857142858,2.7346938775510203,0.017594570311430458
12.857142857142858,2.7142857142857144,0.035189140622860916
12.857142857142858,2.693877551020408,0.05278371093429138
12.857142857142858,2.673469387755102,0.07037828124572183
12.83673469387755,2.673469387755102,0.08797285155715229
12.816326530612244,2.673469387755102,0.10556742186858276
12.795918367346939,2.6530612244897958,0.12316199218001321
12.755102040816327,2.6530612244897958,0.14075656249144367
12.714285714285714,2.6530612244897958,0.15835113280287413
12.653061224489797,2.63265306122449,0.17594570311430457
12.591836734693878,2.63265306122449,0.19354027342573504
12.571428571428571,2.6122448979591835,0.2111348437371655
12.551020408163266,2.6122448979591835,0.22872941404859595
12.510204081632653,2.6122448979591835,0.24632398436002642
12.448979591836734,2.5918367346938775,0.26391855467145686
12.36734693877551,2.5918367346938775,0.28151312498288733
12.244897959183673,2.5918367346938775,0.2991076952943178
12.183673469387756,2.5918367346938775,0.31670226560574827
12.142857142857142,2.5918367346938775,0.3342968359171787
12.081632653061224,2.5918367346938775,0.35189140622860915
12.0,2.5918367346938775,0.3694859765400396
11.938775510204081,2.5918367346938775,0.3870805468514701
11.857142857142858,2.5918367346938775,0.40467511716290056
11.775510204081632,2.6122448979591835,0.422269687474331
11.693877551020408,2.63265306122449,0.43986425778576144
11.571428571428571,2.6530612244897958,0.4574588280971919
11.510204081632653,2.673469387755102,0.4750533984086224
11.448979591836734,2.693877551020408,0.49264796872005284
11.387755102040817,2.7142857142857144,0.5102425390314833
11.306122448979592,2.7346938775510203,0.5278371093429137
11.204081632653061,2.795918367346939,0.5454316796543442
11.10204081632653,2.836734693877551,0.5630262499657747
11.040816326530612,2.877551020408163,0.5806208202772051
10.979591836734693,2.8979591836734695,0.5982153905886356
10.89795918367347,2.9591836734693877,0.615809960900066
10.83673469387755,3.0,0.6334045312114965
10.755102040816327,3.061224489795918,0.650999101522927
10.673469387755102,3.142857142857143,0.6685936718343574
10.53061224489796,3.2448979591836733,0.6861882421457879
10.46938775510204,3.306122448979592,0.7037828124572183
10.387755102040817,3.36734693877551,0.7213773827686488
10.306122448979592,3.4489795918367347,0.7389719530800792
10.224489795918368,3.510204081632653,0.7565665233915096
10.122448979591837,3.63265306122449,0.7741610937029402
10.040816326530612,3.7142857142857144,0.7917556640143706
9.959183673469388,3.836734693877551,0.8093502343258011
9.877551020408163,3.9591836734693877,0.8269448046372315
9.775510204081632,4.122448979591836,0.844539374948662
9.714285714285714,4.224489795918367,0.8621339452600925
9.653061224489797,4.346938775510204,0.8797285155715229
9.612244897959183,4.448979591836735,0.8973230858829534
9.551020408163266,4.591836734693878,0.9149176561943838
9.46938775510204,4.816326530612245,0.9325122265058143
9.408163265306122,5.0,0.9501067968172447
9.36734693877551,5.183673469387755,0.9677013671286752
9.285714285714286,5.428571428571429,0.9852959374401057
9.244897959183673,5.551020408163265,1.0028905077515362
9.224489795918368,5.673469387755102,1.0204850780629666
9.224489795918368,5.795918367346939,1.038079648374397
9.204081632653061,5.938775510204081,1.0556742186858274
9.204081632653061,6.163265306122449,1.0732687889972579
9.204081632653061,6.3061224489795915,1.0908633593086885
9.224489795918368,6.428571428571429,1.108457929620119
9.244897959183673,6.571428571428571,1.1260524999315493
9.26530612244898,6.775510204081633,1.1436470702429797
9.306122448979592,6.918367346938775,1.1612416405544101
9.346938775510203,7.061224489795919,1.1788362108658408
9.387755102040817,7.224489795918367,1.1964307811772712
9.428571428571429,7.387755102040816,1.2140253514887016
9.510204081632653,7.612244897959184,1.231619921800132
9.571428571428571,7.755102040816326,1.2492144921115624
9.63265306122449,7.918367346938775,1.266809062422993
9.714285714285714,8.061224489795919,1.2844036327344235
9.795918367346939,8.224489795918368,1.301998203045854
9.918367346938776,8.448979591836734,1.3195927733572843
10.020408163265307,8.571428571428571,1.3371873436687147
10.10204081632653,8.714285714285714,1.3547819139801454
10.244897959183673,8.918367346938776,1.3723764842915758
10.36734693877551,9.081632653061224,1.3899710546030062
10.489795918367347,9.224489795918368,1.4075656249144366
10.612244897959183,9.387755102040817,1.425160195225867
10.755102040816327,9.53061224489796,1.4427547655372976
11.0,9.73469387755102,1.460349335848728
11.16326530612245,9.857142857142858,1.4779439061601585
11.326530612244898,9.959183673469388,1.4955384764715889
11.489795918367347,10.061224489795919,1.5131330467830193
11.73469387755102,10.204081632653061,1.53072761709445
11.918367346938776,10.306122448979592,1.5483221874058803
12.081632653061224,10.387755102040817,1.5659167577173108
12.244897959183673,10.46938775510204,1.5835113280287412
12.428571428571429,10.53061224489796,1.6011058983401716
12.693877551020408,10.63265306122449,1.6187004686516022
12.877551020408163,10.693877551020408,1.6362950389630326
13.061224489795919,10.755102040816327,1.653889609274463
13.224489795918368,10.816326530612244,1.6714841795858935
13.46938775510204,10.877551020408163,1.689078749897324
13.63265306122449,10.89795918367347,1.7066733202087545
13.795918367346939,10.938775510204081,1.724267890520185
13.959183673469388,10.938775510204081,1.7418624608316153
14.204081632653061,10.959183673469388,1.7594570311430457
14.387755102040817,10.959183673469388,1.7770516014544764
14.571428571428571,10.959183673469388,1.7946461717659068
14.755102040816327,10.938775510204081,1.8122407420773372
14.938775510204081,10.89795918367347,1.8298353123887676
15.204081632653061,10.857142857142858,1.847429882700198
15.387755102040817,10.816326530612244,1.8650244530116287
15.551020408163266,10.775510204081632,1.882619023323059
15.714285714285714,10.73469387755102,1.9002135936344895
15.979591836734693,10.673469387755102,1.91780816394592
16.142857142857142,10.612244897959183,1.9354027342573503
16.306122448979593,10.571428571428571,1.952997304568781
16.448979591836736,10.510204081632653,1.9705918748802114
16.653061224489797,10.408163265306122,1.9881864451916418
16.775510204081634,10.326530612244898,2.0057810155030724
16.918367346938776,10.26530612244898,2.023375585814503
17.040816326530614,10.183673469387756,2.0409701561259332
17.26530612244898,10.040816326530612,2.0585647264373637
17.428571428571427,9.938775510204081,2.076159296748794
17.591836734693878,9.83673469387755,2.0937538670602245
17.755102040816325,9.714285714285714,2.111348437371655
17.93877551020408,9.591836734693878,2.1289430076830853
18.183673469387756,9.408163265306122,2.1465375779945157
18.306122448979593,9.285714285714286,2.164132148305946
18.428571428571427,9.16326530612245,2.181726718617377
18.551020408163264,9.020408163265307,2.1993212889288074
18.6734693877551,8.877551020408163,2.216915859240238
18.836734693877553,8.653061224489797,2.2345104295516682
18.93877551020408,8.510204081632653,2.2521049998630986
19.040816326530614,8.36734693877551,2.269699570174529
19.183673469387756,8.10204081632653,2.2872941404859595
19.26530612244898,7.959183673469388,2.30488871079739
19.3265306122449,7.795918367346939,2.3224832811088203
19.367346938775512,7.653061224489796,2.340077851420251
19.408163265306122,7.530612244897959,2.3576724217316816
19.448979591836736,7.346938775510204,2.375266992043112
19.448979591836736,7.224489795918367,2.3928615623545424
19.46938775510204,7.040816326530612,2.410456132665973
19.46938775510204,6.857142857142857,2.428050702977403
19.489795918367346,6.612244897959184,2.4456452732888336
19.489795918367346,6.469387755102041,2.463239843600264
19.46938775510204,6.326530612244898,2.4808344139116945
19.448979591836736,6.204081632653061,2.498428984223125
19.408163265306122,6.040816326530612,2.5160235545345557
19.367346938775512,5.8979591836734695,2.533618124845986
19.306122448979593,5.6938775510204085,2.5512126951574166
19.244897959183675,5.591836734693878,2.568807265468847
19.20408163265306,5.469387755102041,2.5864018357802774
19.102040816326532,5.244897959183674,2.603996406091708
19.040816326530614,5.1020408163265305,2.621590976403138
18.959183673469386,4.959183673469388,2.6391855467145686
18.877551020408163,4.836734693877551,2.656780117025999
18.79591836734694,4.6938775510204085,2.6743746873374294
18.653061224489797,4.489795918367347,2.6919692576488603
18.551020408163264,4.36734693877551,2.7095638279602907
18.46938775510204,4.26530612244898,2.727158398271721
18.387755102040817,4.163265306122449,2.7447529685831515
18.224489795918366,3.9591836734693877,2.762347538894582
18.102040816326532,3.836734693877551,2.7799421092060124
18.0,3.7346938775510203,2.797536679517443
17.877551020408163,3.63265306122449,2.815131249828873
17.755102040816325,3.5306122448979593,2.8327258201403036
17.571428571428573,3.3877551020408165,2.850320390451734
17.428571428571427,3.306122448979592,2.867914960763165
17.306122448979593,3.2244897959183674,2.8855095310745953
17.183673469387756,3.142857142857143,2.9031041013860257
16.959183673469386,3.020408163265306,2.920698671697456
16.816326530612244,2.9591836734693877,2.9382932420088865
16.693877551020407,2.8979591836734695,2.955887812320317
16.510204081632654,2.795918367346939,2.9734823826317474
16.367346938775512,2.7142857142857144,2.9910769529431778
16.224489795918366,2.673469387755102,3.008671523254608
16.102040816326532,2.63265306122449,3.0262660935660386
15.959183673469388,2.5918367346938775,3.0438606638774695
15.83673469387755,2.5510204081632653,3.0614552341889
15.653061224489797,2.489795918367347,3.0790498045003303
15.53061224489796,2.4693877551020407,3.0966443748117607
15.428571428571429,2.4489795918367347,3.114238945123191
15.244897959183673,2.4285714285714284,3.1318335154346215
15.142857142857142,2.4081632653061225,3.149428085746052
15.040816326530612,2.3877551020408165,3.1670226560574823
14.959183673469388,2.3877551020408165,3.1846172263689128
14.857142857142858,2.36734693877551,3.202211796680343
14.693877551020408,2.36734693877551,3.219806366991774
14.612244897959183,2.36734693877551,3.2374009373032044
14.551020408163266,2.3469387755102042,3.254995507614635
14.46938775510204,2.3469387755102042,3.2725900779260653
14.36734693877551,2.3469387755102042,3.2901846482374957
14.306122448979592,2.3469387755102042,3.307779218548926
14.224489795918368,2.3469387755102042,3.3253737888603565
14.142857142857142,2.3469387755102042,3.342968359171787
14.061224489795919,2.3469387755102042,3.3605629294832173
13.959183673469388,2.3469387755102042,3.378157499794648
13.89795918367347,2.326530612244898,3.3957520701060786
13.816326530612244,2.326530612244898,3.413346640417509
13.73469387755102,2.326530612244898,3.4309412107289394
13.591836734693878,2.326530612244898,3.44853578104037
13.489795918367347,2.326530612244898,3.4661303513518003
13.408163265306122,2.326530612244898,3.4837249216632307
13.36734693877551,2.326530612244898,3.501319491974661
13.306122448979592,2.326530612244898,3.5189140622860915
13.183673469387756,2.3469387755102042,3.536508632597522
13.081632653061224,2.36734693877551,3.5541032029089528
13.020408163265307,2.36734693877551,3.571697773220383
12.938775510204081,2.3877551020408165,3.5892923435318136
12.877551020408163,2.4081632653061225,3.606886913843244
12.816326530612244,2.4081632653061225,3.6244814841546744
12.755102040816327,2.4285714285714284,3.642076054466105
12.693877551020408,2.4693877551020407,3.6596706247775352
12.591836734693878,2.489795918367347,3.6772651950889657
12.53061224489796,2.510204081632653,3.694859765400396
12.46938775510204,2.5306122448979593,3.7124543357118265
12.428571428571429,2.5510204081632653,3.7300489060232573
12.408163265306122,2.5510204081632653,3.7476434763346878
12.346938775510203,2.5714285714285716,3.765238046646118
